fetched_at,state_code,district_code,blood_group,blood_component,blood_bank,hospital_code,address,contact,category,available,not_available,last_updated,bank_type
2026-08-24T14:41:14,28,543,13,11,Bsu Chc Nellimarla,284038,"Near SBI Bank, Nellimarla, Vizianagaram, Andhra Pradesh, , Vizianagaram, Vizianagaram, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 10:05:13,BSU
2026-08-24T14:41:14,28,543,13,11,Vizianagaram Rotary Parvati Devi Anchalia Voluntary Blood Centre,283364,"D.NO.5-16-6/16,1st Floor,Rotary community hall,NCS Road,vzm, Vizianagaram, Vizianagaram, Andhra Pradesh","Phone: 9849010503 ,Fax: -, Email: Rotarybloodbankvzm@gmail.com",Charitable/Vol,B+Ve : 3,,2026-08-24 10:00:56,Blood Bank
2026-08-24T14:41:14,28,543,13,11,Bobbili Blood Centre,283320,"D.NO-11-65&66,1ST FLOOR,VYSHNAV STREET,BOBBILI,VZM , Bobbili, Vizianagaram, Andhra Pradesh","Phone: 9949456286 ,Fax: -, Email: bobbilibloodcentre@gmail.com",Charitable/Vol,B+Ve : 2,,2026-08-24 10:33:10,Blood Bank
2026-08-24T14:41:14,28,543,13,11,Gmr Varalakhsmi Care Hospital Blood Centre,2836,"GMR CARE HOSPITAL, RAJAM, GMR NAGAR ,RAJAM,532127, RAJAM, Vizianagaram, Andhra Pradesh","Phone: 8309988758 ,Fax: 0, Email: gmrbloodcenter@gmail.com",Private,,B+Ve : 0,2026-08-24 07:18:11,Blood Bank
2026-08-24T14:41:15,28,546,13,11,AH Govt blood Centre Tadepalligudem,285100,"1st floor, OP Block, Area Hospital Tadepalligudem, West Goda, Tadepalligudem, West Godavari, Andhra Pradesh","Phone: 9700123885 ,Fax: 1234567890, Email: govtbloodcentretadepalligudem@gmail.com",Govt.,B+Ve : 9,,2026-08-24 09:04:09,Blood Bank
2026-08-24T14:41:15,28,546,13,11,Bsu Ah Palakollu,281759,"Palakollu, AREA HOSPITAL,BLOOD STORAGE UNIT , PALAKOL, West Godavari, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 07:40:28,BSU
2026-08-24T14:41:15,28,546,13,11,"Palakol Voluntary Blood Centre, (A Division Of Palakol Charitable Trust)",2900,"Dno: 47-1-12/2c,beside new life hospital, srinivasa deluxe r, Palakol, West Godavari, Andhra Pradesh","Phone: 9885144415 ,Fax: -, Email: palakolvoluntarybloodbank@gmail.com",Charitable/Vol,B+Ve : 1,,2026-08-24 07:44:43,Blood Bank
2026-08-24T14:41:15,28,546,13,11,Dr. Narni Ratnalaya Kumari Voluntary Blood Centre,282637,"M/s. Dr. Narni Ratnalaya Kumari Voluntary Blood Bank(A unit , Tadepalligudem, West Godavari, Andhra Pradesh","Phone: 9100414199 ,Fax: -, Email: drnrk.voluntarybloodbank@gmail.com",Charitable/Vol,B+Ve : 1,,2026-08-24 09:53:21,Blood Bank
2026-08-24T14:41:15,28,546,13,11,Uddaraju Anandaraju Foundation Blood Centre,2932," 27-8-21/2, Juvvalapalem Rd, SIVARAO PETA, Bhimavaram, , Bhimavaram, West Godavari, Andhra Pradesh","Phone: 8897888108 ,Fax: 1234567890, Email: anandabloodcenter2009@gmail.com",Charitable/Vol,B+Ve : 1,,2026-08-24 07:13:58,Blood Bank
2026-08-24T14:41:15,28,546,13,11,Bsu Chc Penugonda,281769,"Penugonda, , PENUGONDA, West Godavari, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 10:02:48,BSU
2026-08-24T14:41:15,28,546,13,11,Bsu Chc Achanta,284704,"Achanta, , Achanta, West Godavari, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-22 15:38:25,BSU
2026-08-24T14:41:15,28,546,13,11,District Hospital Blood CentreTanuku,284605,"West Godavari, Tanuku, West Godavari, Andhra Pradesh","Phone: 9948396852 ,Fax: 0, Email: bloodcentredhtanuku@gmail.com",Govt.,B+Ve : 10,,2026-08-24 09:35:01,Blood Bank
2026-08-24T14:41:15,28,546,13,11,Bsu Ah Bhimavaram,281766,"Bhimavaram, , BHIMAVARAM, West Godavari, Andhra Pradesh",-,Govt.,B+Ve : 4,,2026-08-24 09:36:10,BSU
2026-08-24T14:41:15,28,546,13,11,Indian Red Cross Society Blood Centre Bhimavaram,284735,"Rayalam, Near Panchayithi Office, Bhimavaram, Bhimavaram, West Godavari, Andhra Pradesh","Phone: 7901694488 ,Fax: -, Email: ircsbvrmbloodcentre@gmail.com",Red Cross ,B+Ve : 2,,2026-08-24 03:02:12,Blood Bank
2026-08-24T14:41:15,28,546,13,11,Apadbandhu Voluntary Blood Center Palakol,284337,"D.No: 2-218/1, 1st floor, Lalitha Ganesh Complex, Near Bajaj, Palakol, West Godavari, Andhra Pradesh","Phone: 7816000234 ,Fax: 7816000245, Email: apadbandhubloodcenter@gmail.com",Private,B+Ve : 4,,2026-08-24 07:44:15,Blood Bank
2026-08-24T14:41:15,28,546,13,11,DR.MULLAPUDI HARISCHANDRA PRASAD RED CROSS BLOOD BANK,28145,"Doddipatlavari Street, 27-14-9, Tanuku, West Godavari, Andhra Pradesh","Phone: 08819-221184 ,Fax: -, Email: bcircs733@gmail.com",Red Cross ,B+Ve : 3,,2026-08-24 09:35:55,Blood Bank
2026-08-24T14:41:15,28,546,13,11,Sri Buddala Narasimhamurty Blood Centre,2919,"D.No. 34-4/5, Ground floor, Supriya Towers, West Godavari, West Godavari, Andhra Pradesh","Phone: 9133111131 ,Fax: 0, Email: nanibuddala@gmail.com",Private,B+Ve : 7,,2026-08-24 09:11:25,Blood Bank
2026-08-24T14:41:15,28,546,13,11,Bsu Ah Narasapuram,284573,"narasapuram, , Narasapuram, West Godavari, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 11:11:45,BSU
2026-08-24T14:41:15,28,546,13,11,Dharani Voluntary Blood Centre,284440,"flat No.201, 2nd Floor, S.V.R.Towers, J.P.Road, Bhimavaram-5, Bhimavaram, West Godavari, Andhra Pradesh","Phone: 9948885779 ,Fax: 1234567890, Email: dharanibloodbank@gmail.com",Private,B+Ve : 1,,2026-08-24 01:30:26,Blood Bank
2026-08-24T14:41:15,28,546,13,11,Bsu Chc Akividu,285085,"Akividu, , Akividu, West Godavari, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 05:05:22,BSU
2026-08-24T14:41:15,28,546,13,11,A.S.N. Raju Charitable Trust Blood Centre,2802,"24-1-1, RKPLAZA, JP ROAD, BHIMAVARAM, BHIMAVARAM, Bhimavaram, West Godavari, Andhra Pradesh","Phone: 9666001234 ,Fax: -, Email: asnrajucharitabletrust@gmail.com",Charitable/Vol,B+Ve : 1,,2026-08-24 10:15:15,Blood Bank
2026-08-24T14:41:15,28,551,13,11,Bsu Chc Sidhout,284768,"Sidhout, , Sidhout, Y.S.R., Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 11:04:12,BSU
2026-08-24T14:41:15,28,551,13,11,Bsu Chc Porumamilla,284668,"Porumamilla, , Porumamilla, Y.S.R., Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 13:24:21,BSU
2026-08-24T14:41:15,28,551,13,11,Bsu Chc Badvel,281773,"Badvel, , BADVEL, Y.S.R., Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 10:14:24,BSU
2026-08-24T14:41:15,28,551,13,11,Bsu Chc Mydukur,281774,"Mydukur, , MYDUKUR, Y.S.R., Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 07:08:27,BSU
2026-08-24T14:41:15,28,551,13,11,Government General Hospital Blood Centre Pulivendula,2807,"Area Hospital Premises, Muddanoor Road, Pulivendla, PULIVENDULA, Y.S.R., Andhra Pradesh","Phone: 9966509364 ,Fax: -, Email: pulivendulabb2007@gmail.com",Govt.,B+Ve : 11,,2026-08-23 09:19:28,Blood Bank
2026-08-24T14:41:15,28,551,13,11,Government General Hospital Blood Centre Kadapa,2906,"K wing, Ground floor, Putlampalli, Kadapa, Kadapa, Y.S.R., Andhra Pradesh","Phone: 9494081693 ,Fax: 1234567890, Email: kdpbb1816@gmail.com",Govt.,,B+Ve : 0,2026-08-24 08:39:07,Blood Bank
2026-08-24T14:41:15,28,551,13,11,District Hospital Blood Centre Proddatur,2806,"APVVP Area Hospital Blood Bank Premises, Ground Floor, Proddatur, Proddutur, Y.S.R., Andhra Pradesh","Phone: 9866389307 ,Fax: 0, Email: mobb.pdtr@gmail.com",Govt.,B+Ve : 23,,2026-08-24 07:16:49,Blood Bank
2026-08-24T14:41:15,28,551,13,11,Bsu Ah Jammalamadugu,281770,"Kadapa, , JAMMALAMADUGU, Y.S.R., Andhra Pradesh",-,Govt.,B+Ve : 4,,2026-08-24 09:05:25,BSU
2026-08-24T14:41:15,28,551,13,11,IRCS Blood Storage Unit Kadapa,28140,"10/971,Opp,Matti Pedda Duli, Trunk Road, Kadapa, Y.S.R., Andhra Pradesh","Phone: 7075594255 ,Fax: 0, Email: ircskadapa@gmail.com",Red Cross ,B+Ve : 4,,2026-08-12 09:41:48,Blood Bank
2026-08-24T14:41:15,28,551,13,11,Suraksha Voluntary Blood Centre (Shabari Seva Samiti),284165,"22/148 &149,1st Floor,Vasanthapeta,Proddutur, proddutur, Y.S.R., Andhra Pradesh","Phone: 9246398893 ,Fax: -, Email: fxchinna@gmail.com",Charitable/Vol,B+Ve : 2,,2026-08-24 09:43:15,Blood Bank
2026-08-24T14:41:15,28,551,13,11,Bruhada Blood Center,283362,"21-648-1, 2ND FLOOR, PRASAD TOWERS, OLD MUNICIPAL OFFICE ROAD, OPP RAMESH THEATRE, KADAPA, Kadapa, Y.S.R., Andhra Pradesh","Phone: 9177791860 ,Fax: 0, Email: Bruhadabloodbank@gmail.com",Private,B+Ve : 1,,2026-08-24 10:09:13,Blood Bank
2026-08-24T14:41:15,28,551,13,11,Fathima Institute Of Medical Sciences Blood Centre,2835,"Ramarajupalli, Pulivendula Road,kadapa, Kadapa, Y.S.R., Andhra Pradesh","Phone: 8790907287 ,Fax: 1234567890, Email: fims.kadapa.ap@gmail.com",Private,,B+Ve : 0,2026-08-24 09:20:49,Blood Bank
2026-08-24T14:41:15,28,551,13,11,Boga Parvathamma Memorial Donation Service Organisation,2824,"D.No.3/217-218, st Floor Chriestian Line East , Revenue ward -3 YSR, Kadapa, Y.S.R., Andhra Pradesh","Phone: 9246398893 ,Fax: 0, Email: bogaparvathamma@yahoo.com",Private,,B+Ve : 0,2026-08-24 09:42:07,Blood Bank
